city_type,date,state,district,pincode,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_
Metropolitan,2025-04-12,Kerala,Kozhikode,673527,0.0,0.0,0.0,0.0,6.0,3.0,0.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673528,0.0,0.0,0.0,1.0,10.0,0.0,0.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673529,0.0,0.0,0.0,0.0,5.0,1.0,4.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673541,0.0,0.0,0.0,0.0,0.0,3.0,6.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673542,0.0,0.0,0.0,2.0,17.0,1.0,25.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673571,0.0,0.0,0.0,0.0,0.0,29.0,16.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673572,0.0,0.0,0.0,5.0,47.0,0.0,0.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673573,0.0,0.0,0.0,1.0,25.0,8.0,15.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673574,0.0,0.0,0.0,1.0,15.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Wayanad,673575,0.0,0.0,0.0,1.0,13.0,1.0,5.0
Non-Metropolitan,2025-04-12,Kerala,Wayanad,673576,0.0,0.0,0.0,0.0,4.0,1.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Wayanad,673577,0.0,0.0,0.0,1.0,10.0,1.0,10.0
Non-Metropolitan,2025-04-12,Kerala,Wayanad,673579,0.0,0.0,0.0,1.0,7.0,1.0,6.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673580,0.0,0.0,0.0,1.0,6.0,1.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Wayanad,673581,0.0,0.0,0.0,0.0,1.0,2.0,2.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673582,0.0,0.0,0.0,0.0,0.0,3.0,7.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673585,0.0,0.0,0.0,0.0,14.0,16.0,7.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673586,0.0,0.0,0.0,2.0,26.0,9.0,16.0
Non-Metropolitan,2025-04-12,Kerala,Wayanad,673591,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Wayanad,673592,0.0,0.0,0.0,0.0,13.0,0.0,12.0
Non-Metropolitan,2025-04-12,Kerala,Wayanad,673593,0.0,0.0,0.0,3.0,4.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Wayanad,673595,0.0,0.0,0.0,0.0,9.0,1.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Wayanad,673596,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673601,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673602,0.0,0.0,0.0,0.0,11.0,2.0,16.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673603,0.0,0.0,0.0,3.0,9.0,4.0,6.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673604,0.0,0.0,0.0,0.0,5.0,2.0,4.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673611,0.0,0.0,0.0,3.0,16.0,13.0,10.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673612,0.0,0.0,0.0,3.0,15.0,0.0,30.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673613,0.0,0.0,0.0,1.0,7.0,6.0,4.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673614,0.0,0.0,0.0,0.0,0.0,32.0,13.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673615,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673616,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673620,0.0,0.0,0.0,0.0,0.0,7.0,12.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673631,0.0,0.0,0.0,3.0,15.0,5.0,11.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673632,0.0,0.0,0.0,0.0,9.0,4.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673632,0.0,0.0,0.0,2.0,4.0,0.0,0.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673633,0.0,0.0,0.0,0.0,6.0,0.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673633,0.0,0.0,0.0,0.0,14.0,0.0,8.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673634,0.0,0.0,0.0,1.0,26.0,7.0,10.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673635,0.0,0.0,0.0,0.0,1.0,3.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673636,0.0,0.0,0.0,1.0,22.0,7.0,8.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673637,0.0,0.0,0.0,0.0,26.0,5.0,15.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673638,0.0,0.0,0.0,2.0,67.0,9.0,30.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673639,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673639,0.0,0.0,0.0,0.0,0.0,7.0,44.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673640,0.0,0.0,0.0,0.0,9.0,0.0,8.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673641,0.0,0.0,0.0,1.0,42.0,5.0,23.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673642,0.0,0.0,0.0,1.0,31.0,1.0,9.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673645,0.0,0.0,0.0,1.0,32.0,0.0,15.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,673647,0.0,0.0,0.0,0.0,4.0,1.0,1.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673655,0.0,0.0,0.0,0.0,10.0,2.0,7.0
Metropolitan,2025-04-12,Kerala,Kozhikode,673661,0.0,0.0,0.0,1.0,24.0,6.0,8.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676101,0.0,0.0,0.0,0.0,22.0,4.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676102,0.0,0.0,0.0,4.0,48.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676103,0.0,0.0,0.0,1.0,15.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676104,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676105,0.0,0.0,0.0,1.0,10.0,2.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676106,0.0,0.0,0.0,2.0,25.0,4.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676107,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676108,0.0,0.0,0.0,0.0,15.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676109,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676121,0.0,0.0,0.0,0.0,12.0,4.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676122,0.0,0.0,0.0,0.0,0.0,4.0,4.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676123,0.0,0.0,0.0,3.0,57.0,7.0,16.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676301,0.0,0.0,0.0,0.0,38.0,6.0,13.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676302,0.0,0.0,0.0,0.0,0.0,3.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676303,0.0,0.0,0.0,0.0,0.0,5.0,11.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676304,0.0,0.0,0.0,0.0,66.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676305,0.0,0.0,0.0,1.0,43.0,1.0,12.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676306,0.0,0.0,0.0,1.0,64.0,4.0,29.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676307,0.0,0.0,0.0,0.0,0.0,2.0,10.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676309,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676311,0.0,0.0,0.0,1.0,18.0,2.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676312,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676317,0.0,0.0,0.0,0.0,0.0,8.0,11.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676319,0.0,0.0,0.0,1.0,10.0,4.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676320,0.0,0.0,0.0,0.0,18.0,0.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676501,0.0,0.0,0.0,1.0,18.0,0.0,11.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676502,0.0,0.0,0.0,0.0,16.0,2.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676503,0.0,0.0,0.0,2.0,61.0,2.0,17.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676504,0.0,0.0,0.0,0.0,23.0,1.0,9.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676505,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676506,0.0,0.0,0.0,0.0,25.0,1.0,10.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676507,0.0,0.0,0.0,0.0,19.0,2.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676508,0.0,0.0,0.0,0.0,30.0,3.0,13.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676509,0.0,0.0,0.0,2.0,13.0,2.0,13.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676510,0.0,0.0,0.0,1.0,14.0,1.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676517,0.0,0.0,0.0,0.0,13.0,1.0,9.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676519,0.0,0.0,0.0,1.0,21.0,4.0,15.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676521,0.0,0.0,0.0,1.0,29.0,3.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676522,0.0,0.0,0.0,0.0,3.0,1.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676523,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676525,0.0,0.0,0.0,2.0,25.0,2.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676528,0.0,0.0,0.0,0.0,0.0,1.0,17.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676541,0.0,0.0,0.0,1.0,16.0,1.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676542,0.0,0.0,0.0,1.0,26.0,2.0,5.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676551,0.0,0.0,0.0,2.0,30.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676552,0.0,0.0,0.0,3.0,54.0,9.0,23.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676553,0.0,0.0,0.0,0.0,0.0,1.0,8.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676561,0.0,0.0,0.0,0.0,19.0,4.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,676562,0.0,0.0,0.0,0.0,13.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678001,0.0,0.0,0.0,0.0,9.0,2.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678002,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678003,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678004,0.0,0.0,0.0,1.0,13.0,5.0,19.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678005,0.0,0.0,0.0,0.0,2.0,0.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678006,0.0,0.0,0.0,0.0,0.0,2.0,10.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678007,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678008,0.0,0.0,0.0,0.0,4.0,0.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678009,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678010,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678011,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678012,0.0,0.0,0.0,1.0,4.0,0.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678013,0.0,0.0,0.0,0.0,3.0,2.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678014,0.0,0.0,0.0,0.0,2.0,2.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678101,0.0,0.0,0.0,0.0,0.0,2.0,5.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678102,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678103,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678501,0.0,0.0,0.0,1.0,3.0,4.0,4.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678502,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678503,0.0,0.0,0.0,1.0,3.0,0.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678504,0.0,0.0,0.0,0.0,2.0,0.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678505,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678506,0.0,0.0,0.0,1.0,11.0,3.0,13.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678507,0.0,0.0,0.0,2.0,6.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678508,0.0,0.0,0.0,2.0,6.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678510,0.0,0.0,0.0,0.0,4.0,0.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678512,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678531,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678532,0.0,0.0,0.0,0.0,1.0,0.0,4.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678533,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678534,0.0,0.0,0.0,1.0,5.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678541,0.0,0.0,0.0,0.0,4.0,3.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678542,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678543,0.0,0.0,0.0,0.0,0.0,1.0,8.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678544,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678545,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678546,0.0,0.0,0.0,0.0,4.0,1.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678551,0.0,0.0,0.0,1.0,4.0,1.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678553,0.0,0.0,0.0,0.0,4.0,1.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678554,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678555,0.0,0.0,0.0,0.0,8.0,0.0,5.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678556,0.0,0.0,0.0,0.0,3.0,2.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678557,0.0,0.0,0.0,0.0,4.0,1.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678571,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678572,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678573,0.0,0.0,0.0,0.0,0.0,2.0,5.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678574,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678581,0.0,0.0,0.0,0.0,0.0,1.0,5.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678582,0.0,0.0,0.0,0.0,17.0,8.0,29.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678583,0.0,0.0,0.0,0.0,0.0,4.0,25.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678591,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678592,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678593,0.0,0.0,0.0,1.0,6.0,5.0,5.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678594,0.0,0.0,0.0,0.0,5.0,1.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678595,0.0,0.0,0.0,0.0,0.0,4.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678596,0.0,0.0,0.0,0.0,0.0,9.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678597,0.0,0.0,0.0,0.0,1.0,1.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678598,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678601,0.0,0.0,0.0,2.0,32.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678611,0.0,0.0,0.0,0.0,2.0,0.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678612,0.0,0.0,0.0,0.0,4.0,0.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678613,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678621,0.0,0.0,0.0,2.0,6.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678622,0.0,0.0,0.0,0.0,0.0,2.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678623,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678624,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678631,0.0,0.0,0.0,0.0,0.0,8.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678632,0.0,0.0,0.0,0.0,0.0,15.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678633,0.0,0.0,0.0,0.0,0.0,3.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678641,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678642,0.0,0.0,0.0,0.0,6.0,0.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678651,0.0,0.0,0.0,0.0,2.0,1.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678681,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678682,0.0,0.0,0.0,0.0,6.0,0.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678683,0.0,0.0,0.0,0.0,4.0,1.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678684,0.0,0.0,0.0,1.0,11.0,2.0,4.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678685,0.0,0.0,0.0,0.0,3.0,0.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678686,0.0,0.0,0.0,0.0,3.0,0.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678687,0.0,0.0,0.0,0.0,3.0,1.0,5.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678688,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678701,0.0,0.0,0.0,0.0,4.0,3.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678702,0.0,0.0,0.0,0.0,0.0,1.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678703,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678705,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678706,0.0,0.0,0.0,0.0,7.0,0.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678721,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678722,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678731,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,678762,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679101,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679102,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679103,0.0,0.0,0.0,0.0,3.0,1.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679104,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Thrissur,679105,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Thrissur,679106,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679121,0.0,0.0,0.0,0.0,9.0,0.0,5.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679122,0.0,0.0,0.0,0.0,0.0,4.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679123,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679301,0.0,0.0,0.0,0.0,2.0,0.0,4.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679302,0.0,0.0,0.0,0.0,6.0,3.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679303,0.0,0.0,0.0,0.0,0.0,3.0,15.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679304,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679305,0.0,0.0,0.0,0.0,12.0,2.0,8.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679306,0.0,0.0,0.0,1.0,5.0,1.0,5.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679307,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679308,0.0,0.0,0.0,0.0,8.0,1.0,6.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679309,0.0,0.0,0.0,0.0,10.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679313,0.0,0.0,0.0,0.0,10.0,2.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679321,0.0,0.0,0.0,1.0,37.0,5.0,12.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679322,0.0,0.0,0.0,2.0,29.0,3.0,14.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679323,0.0,0.0,0.0,0.0,18.0,2.0,3.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679324,0.0,0.0,0.0,2.0,21.0,1.0,15.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679325,0.0,0.0,0.0,0.0,0.0,3.0,16.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679326,0.0,0.0,0.0,2.0,22.0,4.0,10.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679327,0.0,0.0,0.0,1.0,17.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679328,0.0,0.0,0.0,1.0,32.0,3.0,8.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679329,0.0,0.0,0.0,0.0,14.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679330,0.0,0.0,0.0,0.0,0.0,2.0,12.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679331,0.0,0.0,0.0,0.0,26.0,5.0,12.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679332,0.0,0.0,0.0,2.0,30.0,4.0,4.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679333,0.0,0.0,0.0,2.0,20.0,3.0,13.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679334,0.0,0.0,0.0,0.0,0.0,4.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679335,0.0,0.0,0.0,0.0,7.0,3.0,10.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679336,0.0,0.0,0.0,0.0,7.0,2.0,16.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679337,0.0,0.0,0.0,0.0,13.0,1.0,2.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679338,0.0,0.0,0.0,0.0,0.0,5.0,11.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679339,0.0,0.0,0.0,1.0,31.0,4.0,11.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679340,0.0,0.0,0.0,2.0,30.0,3.0,4.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679341,0.0,0.0,0.0,1.0,6.0,1.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Malappuram,679357,0.0,0.0,0.0,0.0,14.0,2.0,8.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679501,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679502,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679503,0.0,0.0,0.0,0.0,7.0,2.0,7.0
Non-Metropolitan,2025-04-12,Kerala,Palakkad,679504,0.0,0.0,0.0,0.0,0.0,2.0,2.0
